global_step,episode,episode_length,mean_reward,queue_total_proxy,co2_total_mg,fuel_total_ml,throughput,avg_waiting_proxy
1492560,1382,1080,-56.03406815637905,49382.0,214999431.93100676,69560670.00291128,558.0,169.07951761141888
1493640,1383,1080,-41.039255577837395,33884.0,175443379.9666307,56752690.13731385,566.0,115.7222267507071
1494720,1384,1080,-38.489019737785846,30546.0,168791689.1956879,54597686.81849077,602.0,106.03446495295604
1495800,1385,1080,-41.90726079875739,33128.0,174988428.13796476,56603059.46847091,564.0,114.66566282260962
1496880,1386,1080,-39.730410939083676,30610.0,170362815.2512788,55106514.280330576,570.0,106.78925974915663
1497960,1387,1080,-39.814094780228686,30626.0,170568568.6737934,55171549.18181382,555.0,107.49321691824028
1499040,1388,1080,-43.12826845986025,35988.0,176878516.06200123,57224645.568363756,562.0,122.57981449992599
1500120,1389,1080,-41.07958624758733,31008.0,172876235.0997154,55914987.042042255,544.0,107.88564475685726
1501200,1390,1080,-48.11617125333673,41932.0,192130941.90079722,62161266.8264019,565.0,142.02738757896893
1502280,1391,1080,-40.51156214124401,33044.0,170572171.0628501,55179777.77036172,531.0,112.35996312081426
1503360,1392,1080,-38.83417461926631,30906.0,172003305.01458535,55635679.16053064,580.0,104.76561927051571
1504440,1393,1080,-40.76494037295161,30580.0,171370450.05071324,55422337.575301886,575.0,109.00172778691483
1505520,1394,1080,-40.252893480629794,31078.0,166340647.91133723,53813030.37752137,544.0,106.49149561988915
1506600,1395,1080,-36.93057753515101,29098.0,161275969.82590762,52172877.20327416,575.0,98.52315982785836
1507680,1396,1080,-39.47265411833901,30704.0,171352353.3018464,55419340.92312666,556.0,104.80974333114274
1508760,1397,1080,-42.181275177945096,32830.0,174120722.08471116,56321149.65731758,564.0,114.70446849538462
1509840,1398,1080,-66.25619652035819,63874.0,247142531.29500028,79975988.70589048,555.0,209.20859734939737
1510920,1399,1080,-46.067420918354756,38112.0,182135245.27840653,58932917.06012844,554.0,128.79569152011942
1512000,1400,1080,-39.70991095989946,31356.0,170542866.41088992,55167770.0428042,548.0,105.23025997120529
1513080,1401,1080,-40.7630619970354,31534.0,170244072.02619237,55071954.00246708,545.0,106.98382012385595
1514160,1402,1080,-54.640406138185085,48054.0,212348092.87300998,68699288.25199153,574.0,166.21352347920316
1515240,1403,1080,-46.153944185261366,39270.0,192212471.22579375,62177060.40775306,580.0,134.7020456504705
1516320,1404,1080,-39.470219772728825,29974.0,169491842.8588449,54824406.032371536,577.0,102.44527149022203
1517400,1405,1080,-45.68508890160469,37328.0,188373848.4113592,60934756.13360556,562.0,128.40399220921014
1518480,1406,1080,-38.338235123829236,28938.0,161241570.482346,52161089.95085584,535.0,97.29969484487978
1519560,1407,1080,-40.54149834781019,31564.0,168182590.18849564,54411917.07414934,540.0,105.50698934280256
1520640,1408,1080,-38.14640121972605,28676.0,164241086.74487,53126918.96700092,553.0,97.32435949858876
1521720,1409,1080,-38.97615297518577,29688.0,167927976.57863438,54321785.474003814,551.0,99.29092132511737
1522800,1410,1080,-43.70053355637681,35380.0,181431025.7626209,58694620.790051475,559.0,119.90165339549085
1523880,1411,1080,-42.93980340313424,32468.0,175956986.96558967,56917061.460525535,543.0,111.59389089016787
1524960,1412,1080,-37.50452887881631,27552.0,163705223.39948937,52953698.98407736,546.0,93.8353576538352
1526040,1413,1080,-38.9868348090569,28606.0,167362947.34403166,54130572.4164099,531.0,96.76078317604484
1527120,1414,1080,-53.37079688820934,46130.0,197457139.01417297,63890219.95576141,551.0,158.1900745316198
1528200,1415,1080,-38.47008343693668,27596.0,162291720.1108083,52496465.29752091,546.0,94.87084927914321
1529280,1416,1080,-39.17147451305,28132.0,166346414.17788061,53808039.74218583,565.0,97.8520581021528
1530360,1417,1080,-37.806679495511304,29254.0,161634810.72912195,52292376.38261505,568.0,98.29868346697974
1531440,1418,1080,-39.4378301566277,28280.0,166215891.483878,53761117.921581626,552.0,96.64210929703479
1532520,1419,1080,-41.153467536077954,31286.0,172877547.82349724,55918500.21258007,579.0,108.29921744624048
1533600,1420,1080,-39.675955295251555,30186.0,168019418.49016955,54352752.84014818,566.0,105.3075733372423
1534680,1421,1080,-45.47917917336401,35514.0,178567732.07237542,57767949.51431072,547.0,125.60125878609512
1535760,1422,1080,-40.73807195242578,31242.0,171130539.52852535,55362673.0816758,548.0,106.9373474301733
1536840,1423,1080,-37.866657989855625,29084.0,164083160.78965378,53085095.39522078,553.0,96.75133838841624
1537920,1424,1080,-54.34621027071939,46972.0,206350601.0957018,66764396.36801867,570.0,159.74549903939388
1539000,1425,1080,-39.458422833345494,28964.0,170640352.41522837,55186978.56002471,577.0,100.13977201506395
1540080,1426,1080,-44.41372869753478,35646.0,182350201.89681745,58983784.10128159,574.0,121.27123369957793
1541160,1427,1080,-38.771682835310024,28534.0,162671707.4861905,52624575.01503718,531.0,94.80477294811823
1542240,1428,1080,-37.457122459101456,27204.0,160583788.9543191,51945035.26644561,577.0,92.76439944041378
1543320,1429,1080,-38.23931967499064,29876.0,162319886.06742337,52517604.862969555,549.0,98.48638368835994
1544400,1430,1080,-44.70117749197959,35800.0,180730930.6120934,58469865.120888546,564.0,120.96894467007034
1545480,1431,1080,-40.2067674736177,30990.0,172965683.9898822,55947495.17415519,579.0,106.49980276594009
1546560,1432,1080,-47.32662099199831,40642.0,190660618.68823233,61685144.168468714,556.0,133.6128307135658
1547640,1433,1080,-50.265970355620965,42498.0,193896719.48454916,62732414.87506511,571.0,144.47162224059875
1548720,1434,1080,-40.27543712491517,30028.0,170743939.75243166,55224794.64016809,572.0,103.45752132048048
1549800,1435,1080,-43.574157956655725,34920.0,181268311.21394795,58637344.85663272,552.0,117.74327895341067
1550880,1436,1080,-39.364821245731875,28844.0,165717987.57388917,53602752.66991929,557.0,99.94511856261191
1551960,1437,1080,-39.69024563299478,29778.0,169016083.9107849,54670219.909785576,553.0,100.71877502039779
1553040,1438,1080,-38.46649158385503,27240.0,164211520.69295177,53113917.56181102,543.0,92.00506063242727
1554120,1439,1080,-44.33910013224117,36040.0,183942947.4664037,59506219.8263075,574.0,119.01618501103196
1555200,1440,1080,-35.76943199715623,26774.0,158023646.22232497,51117623.56285307,573.0,91.05148578117137
1556280,1441,1080,-38.58150802907101,30054.0,166636064.83470982,53906314.62383294,553.0,100.48309135497112
1557360,1442,1080,-41.61685933472174,31144.0,168827890.3925446,54620467.13882976,528.0,105.53931495408007
1558440,1443,1080,-40.45480297961472,28970.0,166848021.49762326,53972440.932509065,540.0,100.95656707374962
1559520,1444,1080,-37.95706391296263,28198.0,166102198.83122775,53724830.5770934,562.0,97.30253054678627
1560600,1445,1080,-41.14007811900868,31072.0,166056339.93907243,53719092.65900637,532.0,107.16269801653809
1561680,1446,1080,-36.34729652943585,28940.0,164524472.133415,53221920.040765546,592.0,95.61910519639571
1562760,1447,1080,-36.71539489086247,27470.0,162181278.85396895,52462006.31579256,572.0,93.3989011820435
1563840,1448,1080,-43.11028858721237,36066.0,180836960.2001003,58504758.62616596,554.0,120.11592901529546
1564920,1449,1080,-39.81845703083902,29074.0,168257189.49112144,54421724.8319771,534.0,101.48551389288089
1566000,1450,1080,-58.8308907747865,54980.0,220275654.47875738,71282083.2566744,530.0,178.21445209971841
1567080,1451,1080,-38.60796479133031,29008.0,162331550.20475596,52518061.19089391,517.0,98.17310830741117
1568160,1452,1080,-38.64693696615286,29496.0,166860374.33924142,53975670.30345427,549.0,99.07738377791554
1569240,1453,1080,-40.199645603528815,30996.0,169415111.7777558,54804376.93489538,525.0,105.1419452314116
1570320,1454,1080,-43.58319313834754,35880.0,177538411.7088517,57442229.18171142,522.0,117.50517669565161
1571400,1455,1080,-40.608364448108105,30104.0,169609650.8949878,54866654.28104073,529.0,102.24726410546849
1572480,1456,1080,-38.08369892109921,29200.0,162649566.0319137,52625009.86650784,558.0,97.71353097157889
1573560,1457,1080,-39.76689575875992,32244.0,173260606.35225424,56042651.93637592,586.0,109.9834395942975
1574640,1458,1080,-38.014224862980385,29102.0,165815889.94706553,53640906.06949602,560.0,96.85449525576782
1575720,1459,1080,-41.229605556122735,32010.0,173267240.64520386,56049047.41630528,548.0,107.86925707581749
1576800,1460,1080,-38.21413814473516,29028.0,166172434.6581484,53750877.775563665,564.0,98.0076005745837
1577880,1461,1080,-45.51942807752128,37328.0,185819005.10463735,60104753.25969779,571.0,128.22983533362626
1578960,1462,1080,-45.32759843630129,36288.0,184449607.06596223,59661523.25271889,552.0,122.73810554505096
1580040,1463,1080,-38.16807597686847,28614.0,162782969.65605164,52650822.717780374,552.0,97.48935487085372
1581120,1464,1080,-53.527278810308964,47850.0,201996989.80813718,65362469.7017896,542.0,159.77533344735795
1582200,1465,1080,-41.12025459062354,33148.0,176944600.5518548,57233701.51453315,571.0,111.41176982270171
1583280,1466,1080,-45.58625435366481,36000.0,183365989.47791404,59313748.876904644,537.0,122.08396058318633
1584360,1467,1080,-38.93111129850482,30220.0,167780121.17738795,54275639.50312232,576.0,103.40235949337554
1585440,1468,1080,-40.593309725116654,30188.0,168638063.6325663,54549360.21071681,546.0,105.61099268868844
1586520,1469,1080,-51.18392126727787,44436.0,198305094.51369503,64157649.62121608,538.0,149.41184678067518
1587600,1470,1080,-39.50084086163874,30434.0,170322758.43388876,55096019.094163194,573.0,104.3911513710533
1588680,1471,1080,-39.802070332768324,30948.0,171014999.6503129,55320828.15429598,552.0,105.65869044633482
1589760,1472,1080,-44.62848744674892,37156.0,182346734.10480392,58992518.204392664,534.0,124.76790305767592
1590840,1473,1080,-46.0449455792408,40142.0,192506537.43225405,62280957.87942658,554.0,132.21975027505826
1591920,1474,1080,-41.310389883665245,31756.0,173323115.1706825,56064875.40094875,545.0,111.5678453538897
1593000,1475,1080,-39.670982542951904,31622.0,171111518.53652853,55349711.6699846,562.0,106.2245473225464
1594080,1476,1080,-46.079006328318584,38332.0,184921850.50216395,59829250.5653289,560.0,129.97285403926227
1595160,1477,1080,-46.880098610940315,38620.0,185821314.40458375,60119223.47624195,503.0,128.33888509406512
1596240,1478,1080,-43.48744647129929,38182.0,183806642.28039262,59463925.33773149,585.0,127.47814942461979
1597320,1479,1080,-38.93155954414401,31838.0,174266619.24458256,56366228.9804141,613.0,109.67532536494672
1598400,1480,1080,-49.34164793177851,43948.0,200428987.97502732,64838733.48653583,579.0,147.27599769370272
1599480,1481,1080,-41.30960173310659,32604.0,173269359.5362456,56049499.300993964,586.0,113.64367275383086
1600560,1482,1080,-51.97597365400412,46058.0,206399317.74429333,66773778.47959402,566.0,156.68189225408207
1601640,1483,1080,-41.02004995920043,30472.0,170775190.353474,55241199.98943419,533.0,103.7004186915437
1602720,1484,1080,-38.30507912412531,29890.0,168370808.4908254,54462156.3368406,564.0,100.63762776119594
1603800,1485,1080,-41.702176924025515,30298.0,170767274.0842717,55235233.49856053,525.0,106.00455931953545
1604880,1486,1080,-42.25429532997796,32940.0,176488847.22379768,57087719.771993175,545.0,114.3139579475217
1605960,1487,1080,-59.446698420546696,51114.0,224279017.2835334,72551866.68921748,543.0,177.3044142819945
1607040,1488,1080,-65.50860307663172,61802.0,240971424.33862674,77970624.07752825,545.0,203.87157728430427
1608120,1489,1080,-55.42113229823292,46228.0,206902517.09084442,66930868.52431127,509.0,160.38357607709537
1609200,1490,1080,-53.00850011348443,46998.0,207472927.306809,67121720.99646246,565.0,156.18202691824615
1610280,1491,1080,-39.85637044841573,30674.0,171176600.2634464,55366361.258274004,568.0,105.59146892363508
1611360,1492,1080,-38.53746830448878,28900.0,163501246.55134153,52891679.15733349,574.0,98.86144282760067
1612440,1493,1080,-37.16702727298338,28200.0,158917634.23313513,51410724.85033604,568.0,94.94260343031792
1613520,1494,1080,-44.99438817117291,35456.0,184920571.3653617,59809999.97525231,579.0,124.0302904371499
1614600,1495,1080,-52.11859835272321,44814.0,199195879.55826402,64451574.64756773,554.0,150.71323420349302
1615680,1496,1080,-38.96583478659291,29332.0,167201647.4912327,54092720.86763506,549.0,97.05281863145008
1616760,1497,1080,-37.04354043457377,29022.0,164746821.885219,53293758.92687918,587.0,98.45256506131119
1617840,1498,1080,-41.60525335754011,31292.0,171970684.32933754,55627357.9739474,529.0,106.31700505770321
1618920,1499,1080,-42.3750481796698,33896.0,175755576.72798228,56860475.13415075,556.0,113.62663830517076
1620000,1500,1080,-47.25551567151098,39130.0,193373783.8276581,62549649.66638152,540.0,135.2087341961969
1621080,1501,1080,-36.60325887855604,27146.0,162267919.4107126,52486915.431373365,560.0,91.37665518402326
1622160,1502,1080,-38.86135543702575,30356.0,166471668.70155996,53855716.850886285,581.0,102.98583438381296
1623240,1503,1080,-62.33943502289628,56442.0,230765326.21369106,74653887.31375882,550.0,194.01583022841325
1624320,1504,1080,-39.850462110692504,29898.0,167976696.87927228,54334651.261425145,532.0,101.86566005932497
1625400,1505,1080,-736.087195797171,1110518.0,1755364695.940683,568588139.6843834,255.0,3419.1952618229843
1626480,1506,1080,-38.12990256201253,29394.0,164982239.12927088,53372814.35368412,540.0,100.07620750580433
1627560,1507,1080,-41.2626825563143,31464.0,168093294.77685863,54375090.56487713,524.0,109.43706966947738
1628640,1508,1080,-39.47649359575861,30408.0,167522408.61456367,54190872.86547117,553.0,102.57840560180335
1629720,1509,1080,-55.65538087199238,47600.0,211850941.17049766,68531077.29176699,574.0,166.95076202822875
1630800,1510,1080,-38.80362426071013,28410.0,166905457.53673065,53986780.44517078,593.0,98.1411656466456
1631880,1511,1080,-52.156792987067405,45374.0,204789383.21758398,66254366.50620799,555.0,151.114084974914
1632960,1512,1080,-43.029839888443476,34260.0,179177827.54203132,57959884.081372716,563.0,116.17026864829177
1634040,1513,1080,-39.6858169182838,30146.0,170752676.4524317,55227698.44771489,577.0,102.58403235212278
1635120,1514,1080,-45.89623279093177,37736.0,182835632.35256413,59157166.37567213,552.0,123.24416754796081
1636200,1515,1080,-39.04975069190509,28752.0,163581441.93214202,52917333.757948555,508.0,95.89370708377484
1637280,1516,1080,-36.88618614215486,28282.0,164148661.6834151,53098396.49770029,571.0,93.60249550636136
1638360,1517,1080,-38.378235689975696,28214.0,165885054.99395075,53651874.81432197,539.0,95.16672551796776
1639440,1518,1080,-48.676281178179224,40044.0,196566673.48868695,63593272.06784221,583.0,136.2134772096476
1640520,1519,1080,-37.97388456890495,28312.0,162534682.02489397,52576120.77145204,569.0,95.44225379420699
1641600,1520,1080,-40.86951070076702,32238.0,171804611.6544904,55579552.30557778,562.0,108.9153866050309
1642680,1521,1080,-44.13824626499846,35060.0,178632719.31781715,57788101.0094981,555.0,118.19222072770654
1643760,1522,1080,-42.54503487676382,32534.0,176045945.73770353,56944146.20833151,554.0,111.36203271758275
1644840,1523,1080,-40.13108341720678,30200.0,168179920.03459552,54395166.7885501,563.0,101.31386390450741
1645920,1524,1080,-43.15476397282869,36320.0,183000332.84431696,59201319.51574434,594.0,118.71893036886543
1647000,1525,1080,-38.95898955973137,29808.0,171319460.7605724,55415092.12526624,579.0,98.28777980722327
1648080,1526,1080,-40.02029477140671,29790.0,167588578.4536124,54209747.630647816,556.0,102.36798605921847
1649160,1527,1080,-40.542822669212256,29790.0,171018853.06633344,55313640.970647715,560.0,102.26150551175391
1650240,1528,1080,-39.894145697515974,29472.0,164587904.60501397,53245139.20490863,528.0,99.25424911158605
1651320,1529,1080,-42.75802601536405,33632.0,172217569.76013458,55716464.0486847,553.0,113.9404104820512
1652400,1530,1080,-37.581844077197744,28344.0,161438986.13228816,52228467.392596334,545.0,93.94288845018937
1653480,1531,1080,-40.28985691486881,30580.0,166877643.09670553,53985851.01788613,572.0,105.51305923236447
1654560,1532,1080,-41.910879837882085,32182.0,175341732.96700263,56716717.92966236,557.0,108.9689086938739
1655640,1533,1080,-38.69488015246634,29046.0,162942818.8219151,52714273.99339351,556.0,98.11396670083441
1656720,1534,1080,-38.05292182340554,28874.0,164085704.57229197,53075522.739386626,547.0,95.4197213948067
1657800,1535,1080,-40.069091827590654,31330.0,170830082.41034055,55264754.94911433,550.0,103.59600100736161
1658880,1536,1080,-45.34666892278379,37264.0,187297875.10832494,60589310.90657884,553.0,121.73136507410612
1659960,1537,1080,-37.86379338056778,30220.0,166267828.14948586,53793128.442041464,565.0,97.73197950576167
1661040,1538,1080,-41.4353490123782,32050.0,169293369.64477682,54769720.64526767,571.0,110.95412395070612
1662120,1539,1080,-51.731074036066005,44518.0,203479882.83663532,65825384.3490668,580.0,149.13240633228574
1663200,1540,1080,-43.627655537506044,35100.0,179080436.13080007,57933512.91315772,519.0,116.47730033641716
1664280,1541,1080,-44.48285691035932,35368.0,177603245.38826945,57457534.209532656,537.0,117.97888236529701
1665360,1542,1080,-49.313519373582615,40124.0,189788925.34913942,61403563.12803385,537.0,133.05934890252658
1666440,1543,1080,-45.47422226619611,36498.0,186694824.49110293,60393069.336003214,579.0,120.88736008864191
1667520,1544,1080,-57.07919961725074,49932.0,211540626.6618328,68452501.92199968,531.0,165.1126693710246
1668600,1545,1080,-38.991449468138285,29248.0,168224596.57554045,54418188.41270255,547.0,96.52244043692512
1669680,1546,1080,-44.21447125359717,35030.0,183024363.3128944,59202179.14996675,556.0,117.31640112773563
1670760,1547,1080,-38.73606898650756,28406.0,163947057.61073494,53034333.33976693,539.0,95.7964646420771
1671840,1548,1080,-55.83897499954741,47764.0,209819151.47126147,67880452.15582253,552.0,161.2712762945681
1672920,1549,1080,-39.14583545082766,28260.0,166694692.72785088,53918297.22794739,545.0,96.09888824859654
1674000,1550,1080,-40.54549210664403,30526.0,169566025.27185455,54850346.82803431,579.0,104.48310390450433
1675080,1551,1080,-41.41933331383058,30848.0,171966163.6287,55628511.99486841,544.0,104.32616005884782
1676160,1552,1080,-37.82551020552105,27676.0,164959312.94703713,53352626.66707843,581.0,94.43784696578865
1677240,1553,1080,-49.77553051433313,41792.0,197140251.90846226,63776876.90282961,556.0,139.8691962524988
1678320,1554,1080,-52.29262106100644,43274.0,198262203.89768615,64140551.581296384,579.0,148.47677414228008
1679400,1555,1080,-40.356719772678744,28734.0,163879048.19604224,53009226.5465811,551.0,98.44411362538224
1680480,1556,1080,-38.38003412519096,27660.0,160653709.99902976,51970692.7234616,526.0,93.09636263995212
1681560,1557,1080,-38.37647981642434,27896.0,165273180.65596053,53451876.56737052,542.0,92.39765124444602
1682640,1558,1080,-46.35587463932215,35866.0,183030822.31949124,59207162.48506217,536.0,122.6542978256857
1683720,1559,1080,-42.3056468280994,32178.0,170907292.7259952,55287108.7473254,537.0,108.66782729256036
1684800,1560,1080,-49.76319349069925,41744.0,195372390.36131716,63204581.240489215,588.0,140.05844086394907
1685880,1561,1080,-45.41532421912332,36520.0,185325179.54641855,59953532.26821585,577.0,123.14854924620585
1686960,1562,1080,-37.30799937440395,26654.0,161648982.1900229,52290691.50308853,555.0,90.06019648856781
1688040,1563,1080,-37.47124243513087,28216.0,164356164.1645433,53167289.34153522,576.0,93.63463284279365
1689120,1564,1080,-46.723698626111,35778.0,184933383.47786325,59824086.07850031,555.0,121.02067771621327
1690200,1565,1080,-46.25899623015124,36714.0,182176426.2551843,58940922.3968662,546.0,121.06819619080734
1691280,1566,1080,-38.67219066926038,28592.0,166569382.67260653,53878054.39350904,557.0,95.26059410947146
1692360,1567,1080,-44.25605543296365,35672.0,176849555.3467122,57220881.895991035,549.0,115.48411869418523
1693440,1568,1080,-38.096167019933304,27384.0,161508454.00885347,52247628.080879,549.0,91.02338844941575
1694520,1569,1080,-45.71920329164877,37226.0,181994739.23564842,58883373.29213215,541.0,120.59578032395667
1695600,1570,1080,-39.318160764437536,28212.0,163575677.34180427,52914712.09542178,553.0,96.78833668098046
1696680,1571,1080,-37.355543350198474,27742.0,161579136.24642813,52269887.97162559,543.0,90.85547997148358
1697760,1572,1080,-43.74863554015299,33820.0,175881026.0050258,56907945.23460548,559.0,111.5962419988868
1698840,1573,1080,-41.99012529617741,31200.0,175637966.742776,56803759.04110043,576.0,109.25438812138579
1699920,1574,1080,-42.631939442158384,34568.0,178187968.67685297,57648476.60298396,570.0,112.63362293057094
1701000,1575,1080,-40.16162151841431,29734.0,165123149.94067687,53420723.639466584,557.0,99.94056674512177
1702080,1576,1080,-40.29713225538448,29960.0,168471220.23660854,54495613.04948062,557.0,101.1306511225079
1703160,1577,1080,-40.307077357328886,29250.0,167872798.07023296,54303823.62297665,552.0,99.47988180724502
1704240,1578,1080,-37.82822105011693,27358.0,159559446.44272813,51617839.260145664,546.0,90.23956749138965
1705320,1579,1080,-46.28029265929513,37720.0,187182414.6049354,60553369.4054069,565.0,124.23351317500499
1706400,1580,1080,-42.30332361318855,34730.0,177155820.00076213,57316340.60524195,595.0,112.78200326737931
1707480,1581,1080,-40.24016568140475,29506.0,171655820.4780278,55523157.706742026,547.0,99.05959585688744
1708560,1582,1080,-41.64661101833342,32186.0,175797397.25368062,56864171.152787715,567.0,109.37005924439435
1709640,1583,1080,-39.82132206858757,29948.0,167438336.99165708,54165047.814382665,541.0,99.76612473838945
1710720,1584,1080,-41.281955674830755,31166.0,166318242.40476096,53813099.90532372,540.0,103.62905034060306
1711800,1585,1080,-38.035492598730045,27180.0,164001110.03079572,53049942.83980863,566.0,92.49019396271741
1712880,1586,1080,-47.80461442969712,39276.0,191505202.97374272,61953550.5589421,558.0,131.42338993671217
1713960,1587,1080,-39.184613292339726,28948.0,166397420.27500483,53826759.19653219,574.0,95.42216397334882
1715040,1588,1080,-49.41208721987484,41188.0,192553307.18116084,62297050.44319399,562.0,135.59327849682174
1716120,1589,1080,-50.99238628016389,44354.0,203568763.16762277,65851351.02150447,570.0,147.62477942004512
1717200,1590,1080,-46.745899795986034,38180.0,184668187.7498449,59747938.56238537,550.0,126.03524704814836
1718280,1591,1080,-39.63842252326985,28872.0,165209116.83919427,53447742.41005259,536.0,95.63481078575991
1719360,1592,1080,-45.58081011706012,35296.0,182841747.42059094,59150796.64068454,521.0,118.85837792527653
1720440,1593,1080,-39.06263827602268,29280.0,168049964.80006772,54352265.852426775,586.0,98.12169906958766
1721520,1594,1080,-41.248890712040236,29402.0,171430134.98971117,55444258.51455325,545.0,101.07452170928998
1722600,1595,1080,-50.167038981659516,42672.0,197919515.7866509,64032816.18965472,547.0,139.27361109892874
1723680,1596,1080,-47.82172499188366,38244.0,190665041.94834164,61671414.13217098,562.0,130.39888018801892
1724760,1597,1080,-40.5261830469471,28780.0,169449543.61792836,54805307.08823673,533.0,98.02558356943614
1725840,1598,1080,-39.943840777020334,29456.0,170667724.5266655,55202419.18226016,531.0,96.9685246435498
1726920,1599,1080,-40.31090467755358,28908.0,164410364.33103326,53182576.832438156,549.0,97.32168864466854
1728000,1600,1080,-44.784290484797914,36336.0,183740702.11812153,59439683.18517449,574.0,120.00449292071006
1729080,1601,1080,-39.13117884997654,29418.0,164148206.15600616,53103231.96703126,558.0,97.08767012976804
1730160,1602,1080,-39.64117920824739,28598.0,167241849.12040865,54097524.41318706,560.0,96.66507309917165
1731240,1603,1080,-42.22416929845316,34596.0,177334492.65287653,57367027.64306624,584.0,115.44840605100165
1732320,1604,1080,-43.1096052557227,34420.0,177034120.13679725,57266676.754348025,576.0,114.03244041158058
1733400,1605,1080,-39.83672576069018,29824.0,170318653.90281957,55091779.97598183,569.0,100.18327515611858
1734480,1606,1080,-38.84179221397901,28422.0,164812742.5917582,53316686.46924057,540.0,94.23187423987673
1735560,1607,1080,-38.56915465289771,29332.0,164457656.23487592,53208100.8827397,589.0,95.26855316771048
1736640,1608,1080,-48.66554770060051,40008.0,192313739.17112914,62215163.30557046,545.0,133.4445807864138
1737720,1609,1080,-39.407839482254765,28474.0,163117748.9760905,52766004.488262065,542.0,97.10042839014316
1738800,1610,1080,-40.38207613819518,29756.0,168625252.18162936,54542000.01525347,567.0,100.99503636381475
1739880,1611,1080,-39.72245118492451,28672.0,167405082.96505898,54147833.875126146,569.0,96.45634099784576
1740960,1612,1080,-42.956868513724494,31906.0,175567317.00586456,56787144.25109193,548.0,107.49807324972423
1742040,1613,1080,-40.52565180647934,29950.0,167216373.1902116,54088412.93771138,537.0,103.40918734721554
1743120,1614,1080,-50.40656632214565,39314.0,191043126.47969416,61797936.49510725,553.0,139.14462042708803
1744200,1615,1080,-40.1598546187107,29636.0,171944915.73513043,55615465.27951008,569.0,100.44296569696756
1745280,1616,1080,-37.32950232622835,26158.0,159652117.52906987,51641122.36915354,567.0,89.34073460202207
1746360,1617,1080,-42.94550376161922,31466.0,171133623.85675484,55356748.58691418,561.0,110.57397088864396
1747440,1618,1080,-46.21607195198173,34170.0,180110826.36914507,58256824.884998955,540.0,118.43575638663181
1748520,1619,1080,-38.740086215272925,27718.0,163402394.56671897,52852199.87622178,564.0,94.34242052410804
1749600,1620,1080,-37.18471492195964,25830.0,160683264.27954426,51972779.109970994,594.0,86.40168069673501
1750680,1621,1080,-55.89598955546297,44524.0,205179766.99548283,66368520.26740437,512.0,159.58228979761248
1751760,1622,1080,-37.6632067725109,27628.0,163853665.73246348,52998880.390885524,554.0,92.6370567602104
1752840,1623,1080,-44.32054575800511,34838.0,180563860.2153769,58407847.90234252,589.0,119.20490441684967
1753920,1624,1080,-45.017799311827005,34406.0,178683981.03745297,57803879.21548144,551.0,116.57819920303707
1755000,1625,1080,-39.12349646528543,27478.0,163570204.9894219,52910796.951519206,554.0,95.2200493093597
1756080,1626,1080,-38.61534805937534,29212.0,161293866.44015893,52186998.33419946,566.0,94.87534384737282
1757160,1627,1080,-45.934368043472446,36352.0,182342986.0727394,58981088.20611165,574.0,125.86115818459754
1758240,1628,1080,-38.57845808775987,27468.0,167288583.20258403,54099723.493819155,569.0,94.92951977406513
1759320,1629,1080,-36.9632956506983,27134.0,160756619.9739008,52004855.65093851,560.0,90.77115250270106
1760400,1630,1080,-36.25229363902871,27096.0,160404163.37069649,51883129.46698,582.0,91.99749222448402
1761480,1631,1080,-54.537878813629035,47580.0,205791418.48521453,66584166.23362017,545.0,158.34534238394602
1762560,1632,1080,-39.83570606141423,28202.0,163646136.74603596,52932969.08832838,525.0,96.86189543337136
1763640,1633,1080,-37.07177393012675,26692.0,158557611.03384662,51293047.08864896,562.0,90.93075531340456
1764720,1634,1080,-37.671762148405335,27006.0,161309319.21623775,52176681.878754586,564.0,93.51493283592181
1765800,1635,1080,-39.53498619890762,28768.0,167284108.23419267,54106803.61559964,573.0,98.12445677707436
1766880,1636,1080,-47.097228581839076,37424.0,182452995.51722187,59026751.504455954,534.0,128.15614987751061
1767960,1637,1080,-49.72272475266966,40362.0,190018994.9285073,61469440.734499514,541.0,137.33649425474607
1769040,1638,1080,-46.323255122070904,37936.0,188506873.56962293,60989462.99587877,559.0,126.2533198717797
1770120,1639,1080,-39.03585409452593,28222.0,164777108.77761835,53300735.18919653,547.0,94.77824706724988
1771200,1640,1080,-43.82517385198735,34710.0,177009333.36925957,57265822.24794153,547.0,117.76782845250509
1772280,1641,1080,-38.17343191081383,27262.0,161095051.11997506,52114429.165866524,556.0,92.69519959263125
1773360,1642,1080,-53.046034878757,44578.0,202787044.9567189,65591894.25850431,570.0,154.97102841697864
1774440,1643,1080,-43.4249465687692,33070.0,176454861.37967125,57081986.32828808,553.0,111.1835882197369
1775520,1644,1080,-40.395261002321185,29854.0,168853267.66903827,54617811.66886727,560.0,103.67567018272874
1776600,1645,1080,-38.15780699684089,27178.0,159627073.13189343,51637986.94350976,553.0,93.17424718268467
1777680,1646,1080,-41.5390966558846,31236.0,172286739.92214182,55726541.2016509,577.0,109.15867596732912
1778760,1647,1080,-43.12323854327725,33790.0,179278566.4174243,57988983.30870223,582.0,116.77404562298867
1779840,1648,1080,-39.574039637914424,28824.0,165473192.78357065,53528123.66311264,550.0,99.02332457441968
1780920,1649,1080,-36.50440413590442,27764.0,158766117.98571008,51365054.43041602,574.0,92.08756504222703
