global_step,episode,update_idx,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,sps,lr,entropy_coef
1266688,1172,9895,-0.0023167490027844904,0.004794331872835756,0.01586213633418083,0.004317279357928782,0.0125,-0.11984372138977051,48,0.00010999679999999998,0.004299903999999999
1266816,1172,9896,-0.0015850302297621965,0.007053640810772777,0.010419911239296198,0.0036045301822014153,0.008984375,-0.17898380756378174,48,0.0001099776,0.004299328
1266944,1173,9897,-0.0003677474334836006,0.33427131175994873,0.011592578329145908,0.000513294932898134,0.0046875,0.15254098176956177,48,0.00010995839999999998,0.0042987519999999994
1267072,1173,9898,-6.353305652737618e-05,0.0041306984145194296,0.004213779745623469,0.00014620544388890266,0.001953125,-0.07265126705169678,48,0.00010993919999999999,0.004298176
1267200,1173,9899,-0.0010382590815424919,0.001966826000716537,0.01093899980187416,0.0005801135674118995,0.005859375,-0.31604957580566406,48,0.00010991999999999998,0.004297599999999999
1267328,1173,9900,-0.0016353406477719544,0.0031328727724030613,0.018675129115581512,0.006297886639367789,0.0203125,-1.8788728713989258,48,0.00010990079999999999,0.004297023999999999
1267456,1173,9901,-0.0019227073062211275,0.005502975592389703,0.012714187335222959,0.002440920961089432,0.008203125,-0.26943397521972656,48,0.0001098816,0.004296448
1267584,1173,9902,-0.002933069202117622,0.499084010720253,0.017511536739766596,0.004911758040543645,0.01171875,0.3288382291793823,48,0.00010986239999999999,0.004295871999999999
1267712,1173,9903,-0.001160062849521637,0.008675826620310545,0.012712118960916997,0.0008223964716307819,0.005859375,-0.050592780113220215,48,0.0001098432,0.004295296
1267840,1173,9904,-0.0004334850236773491,0.005541285406798125,0.007331191096454859,7.687717443332076e-05,0.001953125,-0.7386924028396606,48,0.00010982399999999998,0.004294719999999999
1267968,1174,9905,-0.0005312370136380196,0.4357683449983597,0.01002092771232128,0.000402259873226285,0.004296875,0.14152467250823975,48,0.0001098048,0.004294144
1268096,1174,9906,-0.0034825825598090885,0.006362828193232417,0.016608749330043793,0.0011624054750427604,0.0109375,0.23163414001464844,48,0.00010978560000000001,0.004293568
1268224,1174,9907,-0.003145652823150158,0.006611686199903488,0.013088403642177582,0.0009604369639419019,0.012109375,-0.9519482851028442,48,0.00010976639999999999,0.004292992
1268352,1174,9908,-0.002194314310327172,0.007045360235497356,0.01943405354395509,0.006088335753884166,0.0203125,0.4288939833641052,48,0.0001097472,0.004292416
1268480,1174,9909,-0.001408287463709712,0.004919447936117649,0.0208595834672451,0.0010929822572506964,0.015625,-0.534432053565979,48,0.00010972799999999998,0.004291839999999999
1268608,1174,9910,-0.0015926026972010732,0.004195694322697818,0.01659178305417299,0.0021989897126331926,0.008984375,-0.01164233684539795,48,0.0001097088,0.0042912639999999995
1268736,1174,9911,-0.0019268165342509747,0.003050540736876428,0.01540299616754055,0.0003592107794247568,0.004296875,-0.024560093879699707,48,0.00010968959999999997,0.004290687999999999
1268864,1174,9912,-0.0016160452272742988,0.004519251105375588,0.008805956784635782,0.0007067150319926441,0.003125,0.05277383327484131,48,0.00010967039999999999,0.004290112
1268992,1174,9913,-0.00042022019624710083,0.006020517740398646,0.008229474630206823,0.0007764505222439766,0.003125,-0.47746193408966064,48,0.00010965120000000001,0.004289536
1269120,1175,9914,-0.0006362490821629763,0.2532371535897255,0.011718015186488628,0.0008523942087776959,0.00546875,0.11585384607315063,48,0.00010963199999999998,0.00428896
1269248,1175,9915,-0.0030555240344256164,0.009294318407773972,0.014622567500919104,0.007949735794682056,0.016015625,0.13376742601394653,48,0.0001096128,0.004288384
1269376,1175,9916,-0.0007841625716537237,0.0035414781887084246,0.007694790558889508,0.001302145514637232,0.003515625,-0.8276419639587402,48,0.00010959359999999998,0.004287807999999999
1269504,1175,9917,-0.0037233386654406788,0.004263867251574993,0.011095326580107211,0.011300844559445977,0.009375,0.08215296268463135,48,0.00010957439999999999,0.004287231999999999
1269632,1175,9918,-0.0017125511076301336,0.008174210879951715,0.011327495612204076,0.0017555945087224245,0.007421875,0.15957802534103394,48,0.00010955519999999998,0.004286655999999999
1269760,1175,9919,-0.001981107424944639,0.003967012232169509,0.012006969656795263,0.005832083220593631,0.01015625,-1.2625203132629395,48,0.00010953599999999999,0.004286079999999999
1269888,1175,9920,-0.0021897673606872557,0.004273653402924538,0.014290196541696786,0.001053971773944795,0.0046875,-0.24076604843139648,48,0.0001095168,0.004285504
1270016,1175,9921,-0.0004499735310673714,0.004291521850973368,0.007499028462916613,0.0004346304340288043,0.003125,0.06973856687545776,48,0.00010949759999999999,0.0042849279999999995
1270144,1176,9922,-0.0011500893160700798,0.35777239203453065,0.005888627888634801,0.00046787464525550605,0.0046875,0.11252397298812866,48,0.0001094784,0.004284352
1270272,1176,9923,-0.0008782369550317526,0.008504769112914801,0.006556835537776351,0.00013529093703255058,0.001171875,0.16946959495544434,48,0.00010945919999999998,0.0042837759999999996
1270400,1176,9924,-0.002906360663473606,0.0032930719200521706,0.011078250594437122,0.001477725780569017,0.00859375,-0.7184189558029175,48,0.00010944,0.0042832
1270528,1176,9925,-0.001243250211700797,0.0047124132048338655,0.011293792072683573,0.001170088187791407,0.00546875,0.08767431974411011,48,0.00010942079999999998,0.004282623999999999
1270656,1176,9926,-0.0015979680698364972,0.002235143701545894,0.01283974088728428,0.0007653725100681186,0.00546875,-0.20183813571929932,48,0.00010940159999999999,0.004282047999999999
1270784,1176,9927,-0.003142385324463248,0.00947561664506793,0.013794285897165536,0.013268067501485348,0.015625,-0.5231927633285522,48,0.0001093824,0.004281472
1270912,1176,9928,-0.002197409770451486,0.004949283646419644,0.018814948573708534,0.0011527008609846234,0.009375,-1.3696153163909912,48,0.00010936319999999999,0.004280895999999999
1271040,1176,9929,-0.0001942511647939682,0.006169877341017127,0.006868297141045332,4.752647364512086e-05,0.000390625,-0.8805543184280396,48,0.000109344,0.00428032
1271168,1177,9930,-0.0004074996104463935,0.37389864921569826,0.008065404277294875,0.0004891040967777372,0.00234375,0.1517847776412964,48,0.00010932479999999997,0.004279743999999999
1271296,1177,9931,-0.0012450272624846548,0.006283506378531456,0.010054811276495457,0.0006251110695302487,0.0046875,-0.0806722640991211,48,0.0001093056,0.004279168
1271424,1177,9932,-0.0010437779128551483,0.8206637084484101,0.008938633557409047,0.0009340343181975186,0.003515625,0.6762093901634216,48,0.00010928639999999997,0.0042785919999999995
1271552,1177,9933,-0.0008975093252956868,3.3039782524108885,0.006362560018897056,0.0003641146933659911,0.003515625,0.6482929289340973,48,0.00010926719999999998,0.004278015999999999
1271680,1177,9934,8.004205301404e-06,0.09642059803009033,0.005771658616140485,1.1219060979783535e-06,0.0,0.8685788065195084,48,0.00010924800000000001,0.0042774399999999995
1271808,1177,9935,-0.0016557847149670124,0.005653025256469846,0.011632651183754205,0.004706836573313921,0.013671875,-0.18112266063690186,48,0.00010922879999999998,0.004276863999999999
1271936,1177,9936,-0.001318204659037292,0.007277221931144595,0.004171219072304666,0.0027620989130809903,0.003515625,-1.1056158542633057,48,0.00010920959999999999,0.004276288
1272064,1177,9937,-0.00014971764758229256,0.005117203062400222,0.008277909271419049,1.6410881653428077e-05,0.0,-1.9969336986541748,48,0.00010919039999999998,0.004275711999999999
1272192,1177,9938,-0.0014920640736818314,0.004646027996204794,0.006631377153098583,0.0019243855960667134,0.00546875,-0.0218355655670166,48,0.00010917119999999999,0.004275136
1272320,1178,9939,-0.002633416699245572,0.42165373265743256,0.01638256963342428,0.0013515056576579808,0.01015625,0.07475781440734863,48,0.000109152,0.00427456
1272448,1178,9940,-0.0033358690328896047,0.35324898064136506,0.016535114217549562,0.0025386562920175493,0.01171875,0.4383396506309509,48,0.00010913279999999999,0.004273984
1272576,1178,9941,-0.0022364291828125714,0.010378541192039847,0.011274522263556718,0.0038033607066608965,0.01328125,-0.26405584812164307,48,0.0001091136,0.004273408
1272704,1178,9942,-0.0014357333071529864,0.653335165977478,0.008133787102997303,0.002574270241893828,0.009375,0.09425103664398193,48,0.00010909439999999998,0.004272831999999999
1272832,1178,9943,-0.002987309591844678,0.009360843151807786,0.014014787878841162,0.004037298844195902,0.0078125,-0.0103912353515625,48,0.0001090752,0.0042722559999999994
1272960,1178,9944,-0.0005239561200141907,0.004450875613838434,0.01342715509235859,0.0014473270275630057,0.005078125,-0.16719388961791992,48,0.00010905599999999998,0.004271679999999999
1273088,1178,9945,-0.002479278575628996,0.005744793498888612,0.01343237068504095,0.0021220816532149913,0.011328125,-0.4327535629272461,48,0.00010903679999999999,0.0042711039999999995
1273216,1178,9946,-0.0007261564955115318,0.006922820024192334,0.012568246200680732,0.00045605840859934687,0.005078125,-0.5166776180267334,48,0.0001090176,0.004270528
1273344,1179,9947,-0.00042679542675614355,0.4464151322841644,0.00887414226308465,0.0007022718200460076,0.00234375,0.07878607511520386,48,0.00010899839999999999,0.004269952
1273472,1179,9948,-0.0015214739367365837,0.003237237688153982,0.006325972871854902,0.0026053878711536525,0.00625,-0.6699641942977905,48,0.0001089792,0.004269376
1273600,1179,9949,-0.0005323767429217697,0.004301353194750846,0.009099660441279411,0.00032149885082617403,0.00234375,-0.42484569549560547,48,0.00010895999999999999,0.004268799999999999
1273728,1179,9950,-0.0004638371989130974,0.006762363947927952,0.011102728452533484,0.00010156577918678522,0.001171875,-0.2014554738998413,48,0.0001089408,0.004268223999999999
1273856,1179,9951,-0.0019575047539547087,0.0038130230735987426,0.014580526482313871,0.0007914977148175239,0.004296875,-0.3066524267196655,48,0.00010892159999999997,0.004267647999999999
1273984,1179,9952,-0.001327053876593709,0.005703287618234754,0.013068297412246466,0.0031337590888142587,0.009375,-0.0319371223449707,48,0.0001089024,0.004267071999999999
1274112,1179,9953,-0.0004635385237634182,0.005335180461406708,0.009192121587693692,0.002659938740544021,0.005078125,-0.5292539596557617,48,0.00010888320000000001,0.004266496
1274240,1179,9954,-0.0009048872627317906,0.004061378701590001,0.011090241372585297,0.004138655320275575,0.005859375,-0.09904563426971436,48,0.00010886399999999998,0.0042659199999999994
1274368,1179,9955,-0.0016980631742626428,0.008639878127723932,0.007115196203812957,0.0243509883293882,0.005859375,-0.019034624099731445,48,0.0001088448,0.004265344
1274496,1180,9956,-0.0006749799475073814,0.41472374498844145,0.009071676712483167,0.0012307202676311135,0.005078125,-0.03287184238433838,48,0.00010882559999999998,0.0042647679999999995
1274624,1180,9957,-0.001462432648986578,0.0028710511280223725,0.012705076020210981,0.0021115205716341736,0.00625,-0.21183407306671143,48,0.00010880639999999999,0.004264192
1274752,1180,9958,-0.0034315416123718023,0.00953466035425663,0.020154215954244138,0.002493254526052624,0.011328125,0.0864984393119812,48,0.00010878719999999997,0.004263615999999999
1274880,1180,9959,-0.00011453088372945786,0.004336782172322274,0.0017611829680390656,1.0119751095771789e-06,0.0,0.013773202896118164,48,0.00010876799999999999,0.004263039999999999
1275008,1180,9960,-0.0014504400547593831,0.0021479205694049596,0.010244193300604821,0.0055497662513516845,0.0078125,-0.16147565841674805,48,0.0001087488,0.004262464
1275136,1180,9961,-0.002905846922658384,0.0034256703220307827,0.02196643650531769,0.001015658036340028,0.0109375,-0.15779614448547363,48,0.00010872959999999998,0.004261887999999999
1275264,1180,9962,-0.0020198574289679526,0.004681449988856912,0.015401744563132525,0.0018347759265452622,0.01171875,-0.36789798736572266,48,0.0001087104,0.004261312
1275392,1180,9963,-0.0055727333761751655,0.002209555625449866,0.026827569119632244,0.002974578645080328,0.01484375,0.24825698137283325,48,0.00010869119999999998,0.004260735999999999
1275520,1181,9964,5.848635919392109e-05,0.42587514221668243,0.005763237271457911,0.00012963288463652134,0.002734375,-0.04146862030029297,48,0.00010867199999999999,0.00426016
1275648,1181,9965,-0.0014425474219024181,0.004410452907904983,0.010398159548640252,0.0006541340495459736,0.005859375,-0.0836101770401001,48,0.0001086528,0.004259584
1275776,1181,9966,-0.0010914495214819908,0.02867962922900915,0.01005518389865756,0.002637853636406362,0.004296875,-3.1821413040161133,48,0.00010863359999999999,0.004259007999999999
1275904,1181,9967,-0.0020172339864075184,0.006644775718450546,0.006188815599307418,0.001316486147698015,0.0046875,0.15168505907058716,48,0.0001086144,0.0042584319999999995
1276032,1181,9968,-0.0009517943952232599,0.003310431493446231,0.009399781748652459,0.0003855268005281687,0.00234375,0.24360603094100952,48,0.00010859519999999999,0.004257855999999999
1276160,1181,9969,-0.0019129838794469834,0.18917817771434783,0.013018044177442789,0.0015170968603342772,0.00859375,0.4834325909614563,48,0.000108576,0.00425728
1276288,1181,9970,-4.481673240661621e-05,0.019570895284414292,0.004039502749219537,1.75421591848135e-06,0.0,0.947827335447073,48,0.00010855679999999998,0.004256703999999999
1276416,1181,9971,-0.0010565278586000203,0.0037594868801534174,0.011715318821370602,0.0012393824756145478,0.005078125,-0.08307600021362305,48,0.0001085376,0.004256128
1276544,1181,9972,-0.0020028550643473864,0.00672815665602684,0.00986282406374812,0.002169156342279166,0.0078125,-0.31437230110168457,48,0.00010851840000000001,0.004255552
1276672,1182,9973,-0.0011376278940588235,0.3636538922786713,0.012411824986338615,0.005848987516947091,0.01484375,0.08902621269226074,48,0.00010849919999999999,0.004254976
1276800,1182,9974,-0.0008738279342651367,0.004122161818668246,0.010192360635846854,0.0009756298619322479,0.00546875,0.19120854139328003,48,0.00010848,0.0042544
1276928,1182,9975,-0.0017923355801030994,0.008429094869643449,0.009318071138113736,0.001251245744060725,0.00703125,-0.05788123607635498,48,0.00010846079999999998,0.004253823999999999
1277056,1182,9976,-0.001081521064043045,0.3975118637084961,0.008282751450315118,0.0014668287010863423,0.005078125,0.5019691586494446,48,0.00010844159999999999,0.004253247999999999
1277184,1182,9977,-0.0012595192529261112,0.10103950425982475,0.004678869363851845,0.0008072778815403581,0.005859375,0.6648713648319244,48,0.00010842239999999997,0.004252671999999999
1277312,1182,9978,-0.0004937882535159588,0.005063580255955458,0.006724540796130896,0.00016726335743442178,0.00234375,-0.07206857204437256,48,0.00010840319999999999,0.0042520959999999995
1277440,1182,9979,-0.002921766974031925,0.0045636482536792755,0.014669532980769872,0.005113934469409287,0.015234375,-0.7624330520629883,48,0.000108384,0.00425152
1277568,1182,9980,-0.002189320302568376,0.007563232444226742,0.011858153901994229,0.0017182215815410018,0.005859375,0.023259341716766357,48,0.00010836479999999998,0.0042509439999999996
1277696,1183,9981,-0.000956642022356391,0.4057524800300598,0.011744214594364167,0.000776648975443095,0.005078125,0.08715945482254028,48,0.0001083456,0.004250368
1277824,1183,9982,-0.0013365471735596658,0.006720992503687739,0.01568553438410163,0.0036285215755924582,0.009765625,0.14194434881210327,48,0.00010832639999999998,0.004249792
1277952,1183,9983,-0.0031085513066500424,0.004951051576063037,0.016169870924204587,0.006815967860165984,0.015625,-0.3221248388290405,48,0.00010830719999999999,0.004249215999999999
1278080,1183,9984,-0.0015868849819526075,0.017265197727829217,0.016927011683583258,0.004816085030324757,0.015625,0.18047046661376953,48,0.00010828799999999998,0.004248639999999999
1278208,1183,9985,-0.0011596052441745996,0.0026573399198241534,0.008208796754479409,0.0018567685852758586,0.006640625,-0.5561293363571167,48,0.00010826879999999999,0.004248063999999999
1278336,1183,9986,-0.0032007201109081505,0.004943576199002564,0.01704249419271946,0.0024060420459136368,0.009375,-0.26616883277893066,48,0.0001082496,0.004247488
1278464,1183,9987,-0.002038957504555583,0.004888919717632234,0.0119427889585495,0.0024087228695861993,0.009765625,0.13977164030075073,48,0.00010823039999999999,0.004246911999999999
1278592,1183,9988,-0.003261432005092502,0.003537447168491781,0.014736609347164632,0.004207732086069882,0.011328125,-0.6267222166061401,48,0.0001082112,0.004246336
1278720,1184,9989,-0.0007092379964888096,0.46953784227371215,0.00834786519408226,0.0006238638889044523,0.0046875,-0.02140069007873535,48,0.00010819199999999998,0.0042457599999999995
1278848,1184,9990,-0.0016241815872490406,0.0064315418247133495,0.007891950383782386,0.0008419164456427098,0.005859375,0.17836683988571167,48,0.0001081728,0.004245184
1278976,1184,9991,-0.003000210737809539,0.00376302779186517,0.015169273782521486,0.00416569693479687,0.012109375,0.10263413190841675,48,0.00010815360000000001,0.004244608
1279104,1184,9992,-0.0018343372736126184,0.005994318937882781,0.00854013217613101,0.0023649786598980427,0.0078125,0.19044232368469238,48,0.00010813439999999999,0.004244031999999999
1279232,1184,9993,-0.0034262477420270443,0.0049347611609846355,0.023473954945802688,0.0037775793112814426,0.019140625,0.2924101948738098,48,0.0001081152,0.004243456
1279360,1184,9994,-0.0040730049833655356,0.002037257479969412,0.012695215735584497,0.014621701696887613,0.01328125,-0.496944785118103,48,0.00010809599999999998,0.004242879999999999
1279488,1184,9995,-0.0002689408138394356,0.0029366147238761185,0.004043395933695138,7.306385086849331e-05,0.001171875,-0.8232074975967407,48,0.0001080768,0.004242304
1279616,1184,9996,-0.002620773552916944,0.004932241467759013,0.015746453031897544,0.001806182088330388,0.01171875,0.03500336408615112,48,0.00010805759999999997,0.004241727999999999
1279744,1184,9997,-0.0021152783650904895,0.002554632513783872,0.007795546855777502,0.0017999906791374086,0.005078125,0.02391904592514038,48,0.00010803839999999999,0.004241152
1279872,1185,9998,-0.0009785719215869904,0.3575175583362579,0.010500284191221,0.0008976116892881692,0.005859375,0.09044152498245239,48,0.00010801920000000001,0.004240576
1280000,1185,9999,-0.002762121520936489,0.005550386104732752,0.02247587088495493,0.005167542851995677,0.016015625,-0.012434840202331543,48,0.00010799999999999998,0.00424
1280128,1185,10000,-0.0037995576392859222,0.004237558925524354,0.019890022464096546,0.0035119417472742496,0.01796875,-0.33103179931640625,48,0.0001079808,0.0042394239999999994
1280256,1185,10001,-0.002650135289877653,0.002499414060730487,0.013137151394039393,0.00383554914733395,0.009375,0.11771196126937866,48,0.00010796159999999998,0.004238847999999999
1280384,1185,10002,-0.000435795821249485,0.007829789211973548,0.006056177290156483,9.854300878942013e-06,0.0,-0.43388187885284424,48,0.00010794239999999999,0.0042382719999999995
1280512,1185,10003,-0.003124518459662795,0.006924904603511095,0.019005685485899447,0.006266426632646471,0.019140625,0.03994375467300415,48,0.00010792319999999998,0.004237695999999999
1280640,1185,10004,-0.0011573219206184148,0.002378774294629693,0.003356321668252349,0.0011474368162453174,0.005859375,-0.09109318256378174,48,0.00010790399999999999,0.00423712
1280768,1185,10005,-0.0016334682353772224,0.006099033867940307,0.011403072904795409,9.771735640242695e-05,0.0015625,-0.052645087242126465,48,0.0001078848,0.004236544
1280896,1186,10006,-0.0032291395589709284,0.4121500849723816,0.009166277572512626,0.0020014085923321543,0.007421875,0.11574625968933105,48,0.00010786559999999999,0.004235968
1281024,1186,10007,-0.0011394689790904522,0.004438095330260694,0.014583103824406862,0.0006780225317925215,0.00546875,-0.32654833793640137,48,0.0001078464,0.004235392
1281152,1186,10008,-0.00029618083499372005,0.005841763457283378,0.009342356119304895,3.0847662128508094e-05,0.00078125,-0.05676853656768799,48,0.00010782719999999998,0.004234815999999999
1281280,1186,10009,-0.0016848766477778553,0.044433220848441125,0.008357090968638658,0.00022411913378164172,0.004296875,0.3926604390144348,48,0.000107808,0.004234239999999999
1281408,1186,10010,-0.005304046999663114,0.00948725277557969,0.00973039735108614,0.007871545932721347,0.0078125,-0.10913872718811035,48,0.00010778879999999998,0.004233663999999999
1281536,1186,10011,-0.0012153474148362876,0.005209817644208669,0.007397306570783258,0.0012709715170785784,0.005078125,-0.20798325538635254,48,0.00010776959999999999,0.0042330879999999994
1281664,1186,10012,-0.0010360139422118664,0.006919508660212159,0.010286790132522584,0.0035564412944950165,0.01171875,-0.5316569805145264,48,0.0001077504,0.004232512
1281792,1186,10013,-0.0016737559577450155,0.0023183625191450117,0.014807797502726316,0.0020136903738602998,0.01171875,-0.7108397483825684,48,0.00010773119999999999,0.0042319359999999995
1281920,1186,10014,-0.0026866502594202757,0.005352157121524215,0.007187670888379216,0.0003090769052505493,0.006640625,-0.0194699764251709,48,0.000107712,0.00423136
1282048,1187,10015,-0.003023089934140444,0.3655214846134186,0.008856646716594696,0.004454212810378522,0.009765625,0.16598272323608398,48,0.00010769279999999997,0.004230784
1282176,1187,10016,-0.0017329168971627952,0.004641085769981146,0.01702180374413729,0.0023406188702210784,0.00703125,0.02371823787689209,48,0.0001076736,0.004230207999999999
1282304,1187,10017,-0.0014029657933861018,0.007547749485820532,0.010044032521545888,0.0009144465555436909,0.0078125,-0.5705380439758301,48,0.00010765439999999997,0.004229631999999999
1282432,1187,10018,-0.0029894270934164523,0.0076749643310904505,0.01442808723077178,0.0012207763502374291,0.0078125,0.24067223072052002,48,0.00010763519999999998,0.004229055999999999
1282560,1187,10019,-0.003460128977894783,0.005366456741467118,0.007225717417895794,0.0019128561951220035,0.012109375,-0.21468329429626465,48,0.00010761600000000001,0.00422848
1282688,1187,10020,-0.0004464591853320599,0.1852855145931244,0.0051907786633819345,0.00030008236644789575,0.00390625,0.6178275942802429,48,0.00010759679999999998,0.004227903999999999
1282816,1187,10021,-0.0009973354637622834,0.007588669983670115,0.011929249484091997,0.0005164902308024466,0.00546875,0.20737379789352417,48,0.00010757759999999999,0.004227328
1282944,1187,10022,-0.0023235434899106623,0.0024422489339485766,0.013372225407510995,0.0019887194270268083,0.008984375,-1.076740026473999,48,0.00010755839999999998,0.004226751999999999
1283072,1188,10023,-0.00168318971991539,0.4150622069835663,0.0152108334004879,0.0035973656340502203,0.015625,0.12790447473526,48,0.00010753919999999999,0.004226176
1283200,1188,10024,-0.001962750544771552,0.012176238186657428,0.0166653823107481,0.0010908895172178745,0.0078125,0.24463999271392822,48,0.00010752,0.0042256
1283328,1188,10025,-0.002671310864388943,0.0032050868263468145,0.017948918975889683,0.003759406821336597,0.0140625,-0.3434884548187256,48,0.00010750079999999999,0.004225023999999999
1283456,1188,10026,-0.0021293412428349257,0.030442140251398086,0.008800981054082512,0.003987819654867053,0.01171875,0.10020041465759277,48,0.0001074816,0.004224448
1283584,1188,10027,-0.004135920293629169,0.0035552130080759524,0.015378279425203801,0.006477529252879322,0.017578125,-0.3598743677139282,48,0.00010746239999999998,0.004223871999999999
1283712,1188,10028,-0.0047844014130532745,0.005197073798626661,0.02405171673744917,0.006427697476465255,0.01796875,-0.07821762561798096,48,0.0001074432,0.004223296
1283840,1188,10029,-0.0013014926575124265,0.0027041224762797355,0.007781777670606971,0.0012902902672067285,0.0078125,-1.619286298751831,48,0.00010742399999999998,0.004222719999999999
1283968,1188,10030,-0.0014048174023628234,0.003333222842775285,0.01746728317812085,0.0058509970782324675,0.010546875,-0.503084659576416,48,0.00010740479999999999,0.004222144
1284096,1188,10031,-0.0006863580085337162,0.0033567503793165087,0.013533322513103485,0.0005588524509221315,0.005859375,-0.11634671688079834,48,0.0001073856,0.004221568
1284224,1189,10032,-0.0030147428158670666,0.40951316952705386,0.01545427106320858,0.0025867519550956787,0.01015625,0.04281175136566162,48,0.00010736639999999999,0.004220992
1284352,1189,10033,-0.0027793916873633862,0.007419581478461623,0.01676733195781708,0.003265497798565775,0.016796875,0.17148059606552124,48,0.0001073472,0.004220415999999999
1284480,1189,10034,-0.003391170222312212,0.0030147430719807745,0.020524754747748376,0.0021757198963314297,0.0109375,0.12941962480545044,48,0.00010732799999999999,0.004219839999999999
1284608,1189,10035,-0.0015968901803717016,0.010537217371165752,0.00998697178438306,0.00320431306026876,0.010546875,-0.0027686357498168945,48,0.0001073088,0.0042192639999999995
1284736,1189,10036,-0.0018554640002548695,0.004410908510908485,0.01303876917809248,0.0010100901359692215,0.009765625,0.0026868581771850586,48,0.00010728959999999997,0.004218687999999999
1284864,1189,10037,-0.0006123898550868034,0.006130737671628595,0.0052788327913731335,0.0012181703466922044,0.003125,0.16237521171569824,48,0.0001072704,0.0042181119999999996
1284992,1189,10038,-0.0016008110716938973,0.006707479106262326,0.011217164807021618,0.004486905597150326,0.008203125,-0.004105091094970703,48,0.00010725120000000001,0.004217536
1285120,1189,10039,-0.0010767921106889845,0.0020783171523362396,0.010348083451390266,0.0011751476908102632,0.002734375,-0.1310044527053833,48,0.00010723199999999998,0.00421696
1285248,1190,10040,-0.0018118311185389758,0.4481720983982086,0.006071994220837951,0.003520587575621903,0.00546875,0.008382260799407959,48,0.0001072128,0.004216384
1285376,1190,10041,-0.0008703390369191766,0.0032960433745756745,0.008523584436625242,0.0020514075877144933,0.00546875,0.27067065238952637,48,0.00010719359999999998,0.004215807999999999
1285504,1190,10042,-0.004343358334153891,0.0033921022433787583,0.016100875660777093,0.004964625276625156,0.01484375,-0.6639817953109741,48,0.00010717439999999999,0.004215231999999999
1285632,1190,10043,-0.0017588453600183129,0.36642091572284696,0.010856736730784178,0.0011519624036736785,0.008203125,0.4636616110801697,48,0.00010715519999999997,0.004214655999999999
1285760,1190,10044,-0.0023498759139329193,0.030350226536393167,0.011232420802116394,0.0018476865137927235,0.010546875,0.9340876340866089,48,0.00010713599999999999,0.004214079999999999
1285888,1190,10045,-0.0006575197214260698,0.006688394350931048,0.007191791851073504,0.005489167361520231,0.006640625,-0.10229313373565674,48,0.0001071168,0.004213504
1286016,1190,10046,-9.911986999213695e-05,0.02662245146930218,0.004151941533200443,1.9800174050033094e-05,0.0,-0.04221761226654053,48,0.00010709759999999998,0.0042129279999999995
1286144,1190,10047,-0.002670885855332017,0.011672510020434856,0.019700749590992928,0.0011359739466570318,0.010546875,-0.3164710998535156,48,0.0001070784,0.004212352
1286272,1190,10048,-0.0008059314684942364,0.012670100573450327,0.013414908293634653,0.0023859007866121828,0.00859375,-6.211772918701172,48,0.00010705919999999998,0.0042117759999999995
1286400,1191,10049,-0.003304803743958473,0.26620715856552124,0.017436189763247966,0.00043928567320108416,0.004296875,0.04631173610687256,48,0.00010703999999999999,0.0042112
1286528,1191,10050,-0.001547490991652012,0.004206185694783926,0.016536843590438367,0.0011162286507897079,0.008203125,0.06600761413574219,48,0.0001070208,0.004210624
1286656,1191,10051,-0.0017848059069365263,0.0031000798102468253,0.01215468542650342,0.0026943378848955034,0.00859375,-0.11824679374694824,48,0.00010700159999999999,0.004210047999999999
1286784,1191,10052,-0.002944925893098116,0.009933484345674514,0.013208735082298518,0.00023985037114471197,0.00546875,0.24327552318572998,48,0.0001069824,0.004209472
1286912,1191,10053,-0.0024319057585671542,0.004531590454280377,0.010625252593308687,0.004663607047405094,0.009765625,-0.057663559913635254,48,0.00010696319999999999,0.004208895999999999
1287040,1191,10054,-0.0018988066352903844,0.002203464461490512,0.015925551857799293,0.001378890441264957,0.007421875,0.0027710795402526855,48,0.000106944,0.00420832
1287168,1191,10055,-0.0026922228280454874,0.012524726148694754,0.014747927524149418,0.002060575131326914,0.009765625,-0.09182357788085938,48,0.00010692479999999998,0.004207743999999999
1287296,1191,10056,-0.0023336476180702446,0.004813639307394623,0.01583609376102686,0.0016552953515201808,0.0078125,0.16654634475708008,48,0.0001069056,0.004207168
1287424,1192,10057,-0.0031234445050358772,0.4561724752187729,0.014384482707828283,0.0014956389786675572,0.0078125,0.02494680881500244,48,0.00010688640000000001,0.004206592
1287552,1192,10058,-2.1851807832717896e-05,0.0037397672655060886,0.005050334334373474,1.0011787526309491e-05,0.0,-0.16331934928894043,48,0.00010686719999999999,0.004206015999999999
1287680,1192,10059,-0.0024089808110147716,0.004238489386625588,0.015836341585963965,0.0011807440081611277,0.009765625,-0.4657231569290161,48,0.000106848,0.0042054399999999995
1287808,1192,10060,-0.0038515954744070767,0.005093172425404191,0.020251880586147308,0.004517671850044281,0.015625,0.194671630859375,48,0.00010682879999999998,0.004204863999999999
1287936,1192,10061,-0.0027691225288435815,0.002575555886141956,0.016680509969592094,0.0043030059663578864,0.013671875,-0.007949471473693848,48,0.0001068096,0.004204288
1288064,1192,10062,-0.0006072098854929209,0.0036140759475529194,0.00869268225505948,0.0001878284732811153,0.001953125,0.05662411451339722,48,0.00010679039999999997,0.004203711999999999
